,source,itemID,itemLink,title,price,totalComment,score,good,normal,bad,itemDetail,shopId,shopUrl
125,tmall,567086388620,https://detail.tmall.com/item.htm?id=567086388620,任E行新款行车记录仪双镜头高清夜视全景倒车影像导航电子狗一体,576.00 - 1638.00,4046,4.9,,,,"产品名称：任E行 P98主镜头光圈:?F2.0品牌:?任E行型号:?P98套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?9.88英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?短视频分享?碰撞感应?蓝牙?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",115386329,jiubenqcyp.tmall.com
126,tmall,570667849880,https://detail.tmall.com/item.htm?id=570667849880,行车记录仪双镜头高清夜视360度全景倒汽车影像电子狗导航一体机,518.00 - 1198.00,2631,4.9,,,,产品名称：HYUNDAI/现代 M8主镜头光圈:?F2.0品牌:?HYUNDAI/现代型号:?M8套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?900万摄像像素:?200万画面视角:?150°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?倒车影像?停车监控?变道辅助?固定测速?开灯提醒?碰撞感应?轨道偏移预警?限速标志提醒?消除错误码?车牌水印?前后录像?前后双镜头,116703045,hyundaicg.tmall.com
127,tmall,572212754563,https://detail.tmall.com/item.htm?id=572212754563,新款行车记录仪双镜头全景高清夜视倒车影像停车监控导航仪电子狗,738.00 - 1398.00,1562,4.9,,,,"产品名称：威仕特 C8智能版主镜头光圈:?F2.2品牌:?威仕特型号:?C8智能版套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?800万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?8英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?变道辅助?固定测速?蓝牙?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",111306878,jingdingqcyp.tmall.com
128,tmall,567834234119,https://detail.tmall.com/item.htm?id=567834234119,途美?行车记录仪高清夜视双镜头全景测速电子狗一体带24小时监控,516.00 - 1016.00,4291,4.9,,,,产品名称：Tour Mate/途美 M9主镜头光圈:?F2.0品牌:?Tour Mate/途美型号:?M9套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?800万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.5英寸功能:?循环录像?微光夜视加强?GPS定位?上网?倒车影像?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,159579246,tourmateliwei.tmall.com
129,tmall,545473483441,https://detail.tmall.com/item.htm?id=545473483441,小米行车记录仪1080p高清夜视单镜头迷你车载记录仪,349.00 - 867.00,32453,4.8,,,,产品名称：MIJIA/米家 MJXCJLY01BY主镜头光圈:?F1.8品牌:?MIJIA/米家型号:?MJXCJLY01BY套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?160°运行内存:?512MB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?3.0英寸功能:?夜视加强?循环录像?WIFI?碰撞感应,104736810,xiaomi.tmall.com
130,tmall,570714613231,https://detail.tmall.com/item.htm?id=570714613231,新款行车记录仪双镜头高清夜视带倒车影像一体360度全景汽车导航,998.00 - 2318.00,1616,4.9,,,,"产品名称：Phisung/菲星 HD-K05主镜头光圈:?F2.0品牌:?Phisung/菲星型号:?HD-K05套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?10英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?变道辅助?固定测速?短视频分享?碰撞感应?蓝牙?行人防撞预警?轨道偏移预警?前后录像?前后双镜头?智能声控,微信接人,FM发射",59796733,phisunggz.tmall.com
131,tmall,538978191837,https://detail.tmall.com/item.htm?id=538978191837,惠普汽车车载行车记录仪双镜头高清夜视24小时监控带倒车影像f860,1699.00,17933,4.9,,,,产品名称：HP/惠普 F860主镜头光圈:?F1.8品牌:?HP/惠普型号:?F860套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?155°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?3.0英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?倒车影像?停车监控?前车车距侦测?疲劳驾驶提醒?碰撞感应?轨道偏移预警?前后录像?前后双镜头,108996710,hpchepin.tmall.com
132,tmall,569600860699,https://detail.tmall.com/item.htm?id=569600860699,新款凌度行车记录仪双镜头高清夜视360度全景汽车载导航倒车影像,2295.00 - 6495.00,3094,4.9,,,,"产品名称：凌度 HS920主镜头光圈:?F1.8品牌:?凌度型号:?HS920套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?白色屏幕尺寸:?8英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?移动侦测?GPS定位?倒车影像?停车监控?前车碰撞预警?固定测速?智能声控,微信接人,FM发射",322186867,zhitaicp.tmall.com
133,tmall,565343125488,https://detail.tmall.com/item.htm?id=565343125488,新款汽车行车记录仪双镜头电子狗24小时监控高清夜视全景倒车影像,388.00 - 578.00,2602,4.7,,,,产品名称：科敏 H803主镜头光圈:?F2.0品牌:?科敏型号:?H803套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.3英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?倒车影像?停车监控?前车碰撞预警?变道辅助?固定测速?流动测速?短视频分享?碰撞感应?行人防撞预警?轨道偏移预警?限速标志提醒?手势感应拍照?消除错误码?车牌水印?前后录像?前后双镜头,252345058,tongbaifangqcyp.tmall.com
134,tmall,574734503356,https://detail.tmall.com/item.htm?id=574734503356,汽车载行车记录仪单双镜头高清夜视24小时监控360度全景倒车影像,256.00 - 798.00,796,4.9,,,,产品名称：法拉美 C10主镜头光圈:?F2.0品牌:?法拉美型号:?C10套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?星空黑屏幕尺寸:?4.3英寸功能:?夜视加强?循环录像?移动侦测?GPS定位?倒车影像?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,127946090,falamei.tmall.com
135,tmall,572912582508,https://detail.tmall.com/item.htm?id=572912582508,米志行车记录仪高清夜视24小时监控新款全景汽车载测速电子狗一体,1299.00 - 1699.00,881,4.8,,,,产品名称：MIZHI/米志 ZH01主镜头光圈:?F2.0品牌:?MIZHI/米志型号:?ZH01套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?800万摄像像素:?800万画面视角:?145°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?倒车影像?停车监控?固定测速?流动测速?疲劳驾驶提醒?短视频分享?碰撞感应?限速标志提醒,402998696,mizhichepin.tmall.com
136,tmall,561815465309,https://detail.tmall.com/item.htm?id=561815465309,汽车载行车记录仪单双镜头高清夜视360度全景带测速电子狗一体机,258.00 - 788.00,28064,4.8,,,,产品名称：Weigav/为佳 T90A主镜头光圈:?F2.0品牌:?Weigav/为佳型号:?T90A套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?800万画面视角:?140°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.4英寸功能:?循环录像?画面畸形修正?移动侦测?GPS定位?倒车影像?停车监控?固定测速?流动测速?碰撞感应?限速标志提醒?前后录像?前后双镜头,145676069,weigav.tmall.com
137,tmall,574044499786,https://detail.tmall.com/item.htm?id=574044499786,新款包黑子行车记录仪双镜头高清夜视360度全景汽车载24小时监控,596.00 - 1376.00,739,4.9,,,,"产品名称：包黑子 BH983主镜头光圈:?F2.0品牌:?包黑子型号:?BH983套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?流动测速?碰撞感应?蓝牙?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",71053085,baoheizi.tmall.com
138,tmall,554996679241,https://detail.tmall.com/item.htm?id=554996679241,新款凌度?行车记录仪双镜头高清夜视24小时监控360度全景无线渡,899.00 - 1499.00,32082,4.8,,,,产品名称：凌度 HS-998主镜头光圈:?F2.0品牌:?凌度型号:?HS-998套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1296P拍照像素:?1600万摄像像素:?600万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?倒车影像?停车监控?前车碰撞预警?前车车距侦测?变道辅助?碰撞感应?行人防撞预警?轨道偏移预警?消除错误码?前后录像?前后双镜头,71183179,lwcp.tmall.com
139,tmall,572334301604,https://detail.tmall.com/item.htm?id=572334301604,SAMEUO汽车载行车记录仪单双镜头高清夜视全景无线迷你隐藏式,338.00 - 798.00,958,4.8,,,,产品名称：sameuo U700主镜头光圈:?F1.8品牌:?sameuo型号:?U700套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1296P拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?移动侦测?WIFI?停车监控?碰撞感应?前后录像?前后双镜头,237708438,sameuo.tmall.com
140,tmall,548080833306,https://detail.tmall.com/item.htm?id=548080833306,凌度行车记录仪双镜头高清夜视360度全景凌渡倒车影像24小时监控,859.00 - 1599.00,12043,4.8,,,,产品名称：凌度 HS810主镜头光圈:?F2.0品牌:?凌度型号:?HS810套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?800万画面视角:?170°运行内存:?2GB镜头数量:?多镜头颜色分类:?深灰色屏幕尺寸:?8英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?短视频分享?碰撞感应?限速标志提醒?车牌水印?前后录像,121033682,lingdulj.tmall.com
141,tmall,559272762384,https://detail.tmall.com/item.htm?id=559272762384,70迈新款行车记录仪高清夜视汽车无线迷你单镜头隐藏式,528.00 - 658.00,13246,4.8,,,,产品名称：70迈 Midrive D01主镜头光圈:?F2.2品牌:?70迈型号:?Midrive D01套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?130°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?短视频分享,226994328,70mai.tmall.com
142,tmall,524612586370,https://detail.tmall.com/item.htm?id=524612586370,盯盯拍mini新款行车记录仪高清夜视24小时监控无线隐藏式汽车,495.00,25246,4.8,,,,产品名称：盯盯拍 mini主镜头光圈:?F1.8品牌:?盯盯拍型号:?mini套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?128MB镜头数量:?单镜头颜色分类:?亮黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?WIFI?停车监控?短视频分享?碰撞感应,117290489,dingdingpai.tmall.com
143,tmall,555301848645,https://detail.tmall.com/item.htm?id=555301848645,新款凌度?汽车行车记录仪双镜头高清夜视24小时360度全景监控渡,320.00 - 900.00,8657,4.8,,,,"产品名称：凌度 HS970主镜头光圈:?F2.0品牌:?凌度型号:?HS970套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车车距侦测?变道辅助?固定测速?流动测速?短视频分享?碰撞感应?蓝牙?行人防撞预警?轨道偏移预警?限速标志提醒?车牌水印?前后录像?前后双镜头?智能声控,微信接人,FM发射",505879299,lingdudaxun.tmall.com
144,tmall,559364387132,https://detail.tmall.com/item.htm?id=559364387132,PAPAGO趴趴狗新款行车记录仪高清夜视汽车N291无线wifi24小时监控,999.00 - 1209.00,5086,4.8,,,,产品名称：PAPAGO！ N291主镜头光圈:?F1.33品牌:?PAPAGO！型号:?n291套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1440P拍照像素:?200万摄像像素:?350万画面视角:?140°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?移动侦测?WIFI?停车监控?碰撞感应?车牌水印,68515736,zhaomengcp.tmall.com
145,tmall,40639668494,https://detail.tmall.com/item.htm?id=40639668494,凌洋新款隐藏式汽车行车记录仪单双镜头高清全景夜视倒车影像一体,298.00 - 578.00,11281,4.9,,,,主镜头光圈:?F2.0品牌:?凌洋型号:?X9套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?300万摄像像素:?300万画面视角:?140°运行内存:?无镜头数量:?双镜头颜色分类:?磨砂商务黑【单镜头】?磨砂商务黑【双镜头】屏幕尺寸:?3.0英寸功能:?夜视加强?循环录像?画面畸形修正?移动侦测?倒车影像?停车监控?碰撞感应?前后录像?前后双镜头,112350354,lingyangcp.tmall.com
